RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5461,15668894,Abramova,661,Germany,Male,41,5,122552.4765625,2,False,True,120646.3984375,False
6428,15668943,Henderson,746,France,Male,37,2,0.0,2,True,False,143194.046875,False
1037,15668958,Chatfield,521,France,Male,30,2,107316.09375,1,True,False,64299.8203125,False
9656,15668971,Nicholson,583,France,Female,40,4,55776.390625,2,True,False,26920.4296875,False
6030,15669011,Bocharova,659,France,Female,44,9,23503.310546875,1,False,True,169862.015625,True
4367,15669060,Woolnough,662,France,Male,74,6,0.0,2,True,False,123583.8515625,False
329,15669064,Mazzanti,671,Germany,Male,35,1,144848.734375,1,True,True,179012.296875,False
282,15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,True,True,68143.9296875,False
4395,15669175,Ts'ai,479,Germany,Male,24,6,107637.96875,2,False,True,169505.828125,False
4565,15669204,Grant,650,Germany,Male,23,4,93911.296875,2,True,False,69055.453125,False
5893,15669219,Wilson,588,Germany,Male,35,3,104356.3828125,1,True,False,94498.8203125,False
6061,15669253,Gibson,754,Spain,Male,39,7,157691.984375,2,True,False,133600.890625,True
6831,15669262,Maslov,765,France,Male,43,9,157960.484375,2,False,False,136602.796875,False
3974,15669281,Ch'iu,711,Spain,Male,38,3,128718.78125,1,False,False,114793.453125,False
8646,15669282,Uchechukwu,636,France,Female,20,10,124266.859375,1,False,False,100566.8125,False
9542,15669290,Fan,603,France,Male,38,8,59360.76953125,1,True,True,191457.0625,False
1464,15669293,Hovell,517,France,Male,37,5,113308.84375,1,False,True,31517.16015625,False
4083,15669301,Romani,778,Germany,Female,29,6,150358.96875,1,True,False,62454.01171875,True
3915,15669326,Gordon,658,France,Male,44,2,168396.34375,1,True,True,14178.73046875,False
2355,15669342,Ferri,731,Germany,Male,35,2,127862.9296875,2,True,False,139083.703125,False
1698,15669410,Yevdokimova,683,France,Male,30,8,110829.5234375,2,False,False,24938.83984375,False
2880,15669411,Muse,750,Germany,Female,52,6,107467.5625,1,True,False,126233.1796875,True
9880,15669414,Pisano,486,Germany,Male,62,9,118356.890625,2,True,False,168034.828125,True
3979,15669490,Ifeanacho,837,Germany,Male,37,6,94001.609375,2,True,False,140723.046875,False
8021,15669491,Cruz,850,France,Female,46,2,157866.765625,1,True,True,18986.119140625,False
6984,15669501,Kuo,706,France,Male,35,5,0.0,2,True,True,81718.3671875,False
699,15669516,Steele,746,Spain,Male,36,2,0.0,2,True,True,16436.560546875,False
5021,15669589,Page,491,Germany,Female,68,1,95039.1171875,1,False,True,116471.140625,True
4689,15669606,Chu,690,France,Male,33,5,0.0,2,True,False,138017.6875,False
9590,15669611,Mott,632,France,Male,71,3,83116.6796875,1,True,True,27597.759765625,False
2928,15669656,Macdonald,632,France,Male,32,6,111589.328125,1,True,True,170382.984375,False
5389,15669664,Thompson,574,Germany,Male,54,1,99774.5,1,False,False,4896.10986328125,True
6230,15669741,Hou,777,France,Male,36,7,0.0,1,True,False,106472.34375,False
8781,15669782,Chu,820,Germany,Male,39,9,111336.890625,1,True,False,16770.310546875,True
8808,15669783,Simpson,586,France,Female,60,3,47020.6484375,2,False,True,63241.2109375,True
8275,15669805,Warren,748,Germany,Female,31,1,99557.9375,1,True,False,199255.3125,False
3798,15669887,Lambert,839,France,Female,51,3,0.0,1,True,True,69101.2265625,True
1154,15669899,Fitts,755,Germany,Female,45,7,135643.0,1,False,False,143619.515625,True
1882,15669922,Conti,530,Spain,Female,36,2,0.0,2,True,True,14721.7998046875,False
4237,15669945,Jackson,492,France,Male,35,4,141359.375,2,True,False,39519.53125,False
9166,15669946,Jen,663,Germany,Female,46,2,141726.875,1,True,True,58257.23046875,False
2746,15669957,Drake,655,Germany,Male,52,9,144696.75,1,True,True,49025.7890625,False
895,15669987,Sung,728,Germany,Female,35,8,125884.953125,2,True,False,54359.01953125,True
8355,15669994,Greece,556,Germany,Female,31,1,128663.8125,2,True,False,125083.2890625,False
7245,15670029,Marcelo,445,France,Female,33,7,0.0,2,True,False,122625.6796875,False
463,15670039,Sun,509,Spain,Female,25,3,108738.7109375,2,True,False,106920.5703125,False
6150,15670066,Ibezimako,643,Spain,Male,34,6,0.0,2,True,True,116046.21875,False
561,15670080,Mackenzie,584,Germany,Female,29,7,105204.0078125,1,False,True,138490.03125,False
4206,15670103,Dickinson,565,France,Female,38,5,126645.1328125,1,True,True,168303.546875,False
8318,15670163,Verjus,666,France,Female,27,4,0.0,2,False,False,88751.453125,False
2703,15670172,Padovesi,622,France,Female,30,4,107879.0390625,1,False,True,196894.625,False
2361,15670205,Boyd,518,Germany,Female,41,5,110624.9921875,1,True,False,89327.671875,False
9199,15670266,Shih,499,France,Female,28,4,141792.609375,1,True,True,22001.91015625,False
5593,15670343,Li,576,Spain,Male,19,6,0.0,2,False,False,72306.0703125,False
2241,15670345,Mazzi,785,Germany,Female,33,6,127211.453125,1,False,False,191961.828125,False
4948,15670354,Jen,753,France,Female,62,6,0.0,2,True,True,136398.90625,False
1470,15670374,Wright,819,Germany,Female,49,1,120656.859375,4,False,False,166164.296875,True
4662,15670416,Ferri,780,France,Female,43,0,0.0,1,False,True,15705.26953125,False
9891,15670427,Chidi,662,Spain,Male,37,4,155187.296875,1,True,False,48930.80078125,False
1401,15670481,Woods,684,France,Female,27,9,122550.046875,2,False,True,137835.8125,False
9369,15670492,Gordon,737,France,Male,28,8,0.0,2,True,False,106390.0078125,False
5254,15670496,Schwartz,655,Spain,Female,27,9,0.0,2,False,False,108008.046875,False
8232,15670528,Franz,787,Germany,Male,43,0,132217.453125,1,True,False,20955.029296875,True
8112,15670552,Peavy,560,France,Female,31,3,115141.1796875,1,True,False,39806.75,False
3808,15670562,Pharr,470,France,Male,30,3,101140.7578125,1,True,True,50906.6484375,False
5144,15670584,Nkemakolam,646,Spain,Male,31,2,0.0,1,True,True,170821.4375,True
3299,15670587,Yang,558,Germany,Male,25,10,111363.1015625,2,True,False,197264.34375,False
1884,15670602,Burgess,790,Germany,Male,24,7,107418.2734375,1,False,True,160450.203125,False
3280,15670615,Castiglione,652,Spain,Male,37,7,0.0,2,True,False,68789.9296875,False
3060,15670619,Coppin,631,France,Female,33,8,0.0,2,False,False,117374.21875,False
7340,15670646,Moore,499,Spain,Female,42,0,147187.84375,1,True,True,14868.9404296875,True
3358,15670668,Webb,658,Germany,Male,29,5,75395.53125,2,False,True,54914.921875,False
1757,15670702,Smith,618,France,Male,37,2,168178.203125,2,False,True,101273.2265625,False
6887,15670738,Mazzanti,733,Germany,Male,45,2,113939.359375,2,True,False,3218.7099609375,False
2198,15670753,Uvarova,614,Spain,Male,35,2,127283.78125,1,True,True,31302.349609375,False
745,15670755,Shaw,650,France,Male,60,8,0.0,2,True,True,102925.7578125,False
5197,15670822,Palmer,719,France,Female,22,7,114415.84375,1,True,True,177497.40625,False
1570,15670823,Hsueh,651,Germany,Female,42,1,116646.7578125,1,True,False,44731.80078125,True
3836,15670859,Smith,718,Germany,Female,39,7,93148.7421875,2,True,True,190746.375,False
6218,15670866,Chiu,693,France,Male,31,2,0.0,2,True,True,107759.3125,False
6857,15670889,Nwachukwu,528,France,Male,34,1,125566.8984375,1,True,True,176763.265625,False
7719,15670898,McKenzie,740,France,Female,60,5,108028.078125,2,False,False,25980.419921875,True
2413,15670914,Robe,754,France,Male,38,2,0.0,2,True,False,180698.3125,False
3580,15670943,See,778,Germany,Male,31,9,182275.234375,2,True,False,190631.234375,False
7203,15671014,Zhdanova,573,Spain,Female,72,8,98765.84375,1,True,True,96015.53125,False
1560,15671032,He,760,Germany,Male,42,0,77992.96875,2,True,True,97906.3828125,False
1303,15671097,Carter,428,France,Female,31,2,0.0,2,True,False,54487.4296875,False
5217,15671104,Aksakova,637,Spain,Male,43,3,172196.234375,1,True,True,104769.9609375,False
2750,15671124,Buccho,599,France,Male,25,6,120383.40625,1,True,True,24903.08984375,False
127,15671137,MacDonald,549,France,Female,52,1,0.0,1,False,True,8636.0498046875,True
954,15671139,Brizendine,694,Spain,Male,39,0,107042.7421875,1,True,True,102284.203125,False
4856,15671148,Barry,490,Germany,Male,33,5,96341.0,2,False,False,108313.34375,False
8194,15671165,Esomchi,592,France,Female,66,5,149950.1875,1,True,True,76267.59375,False
4604,15671172,Swain,623,France,Male,23,1,106012.203125,2,False,True,191415.9375,False
1148,15671209,Holden,593,Germany,Female,29,5,101713.84375,3,True,False,134594.984375,False
5065,15671243,Y?,558,France,Female,47,9,0.0,2,True,False,103787.28125,False
3266,15671249,Kent,422,France,Female,33,2,0.0,2,True,False,102655.3125,False
521,15671256,Macartney,850,France,Female,35,1,211774.3125,1,True,False,188574.125,True
7434,15671293,Marcus,779,Germany,Female,37,2,128389.6328125,1,True,True,6589.16015625,True
1271,15671322,Chiang,724,Germany,Male,30,7,115315.0390625,1,True,False,15216.5302734375,False
9094,15671334,Nixon,527,France,Male,31,4,0.0,1,True,False,169361.890625,False
5305,15671345,Piccio,531,Spain,Female,42,6,75302.8515625,2,False,False,57034.3515625,False
5823,15671351,Romani,624,Spain,Male,35,2,0.0,2,True,False,87310.59375,False
9875,15671358,Fletcher,720,France,Male,44,4,0.0,2,True,False,163471.015625,False
3256,15671387,Fetherstonhaugh,507,France,Female,29,4,89349.46875,2,False,False,180626.6875,False
3337,15671390,Chukwukere,690,Spain,Male,36,10,0.0,2,True,False,55902.9296875,False
5783,15671514,Sinclair,669,Spain,Female,33,8,0.0,2,False,True,128538.046875,False
7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,True,False,13911.26953125,True
7274,15671582,John,660,Spain,Male,38,6,109869.3203125,1,True,True,154641.90625,False
1281,15671590,H?,741,Spain,Male,25,4,0.0,2,True,True,73873.6484375,False
2873,15671591,Castiglione,439,Spain,Male,52,3,96196.2421875,4,True,False,198874.515625,True
2117,15671609,Ibeabuchi,701,France,Male,44,7,0.0,2,True,False,23425.779296875,False
5004,15671610,Hooper,740,France,Male,36,7,0.0,1,True,True,13177.400390625,False
3598,15671630,McMillan,796,Germany,Female,40,1,99745.953125,1,True,False,177524.1875,False
2952,15671655,Thorpe,763,Germany,Male,31,7,143966.296875,2,True,True,140262.953125,True
2937,15671766,Enyinnaya,599,France,Male,44,10,118577.2421875,1,True,True,31448.51953125,False
7059,15671769,Zikoranachidimma,624,France,Female,71,4,170252.046875,3,True,True,73679.59375,True
5698,15671779,Nebechi,567,France,Male,39,5,0.0,2,False,False,168521.71875,False
2374,15671789,Woods,616,France,Male,31,3,94263.90625,2,True,False,168895.0625,False
8518,15671800,Robinson,688,France,Male,20,8,137624.40625,2,True,True,197582.796875,False
4226,15671804,Wilding,648,Spain,Male,36,8,146943.375,2,True,True,130041.453125,False
3944,15671915,Bowen,649,France,Male,46,5,0.0,2,True,True,76946.6015625,False
2495,15671917,Wade,666,France,Male,46,5,123873.1875,1,True,True,177844.0625,False
1970,15671930,H?,717,France,Female,36,5,0.0,2,True,True,145551.59375,False
9361,15671934,Veale,552,Germany,Male,39,2,132906.875,1,False,True,149384.4375,False
2233,15671969,Pruneda,649,Spain,Male,36,8,0.0,2,True,False,161668.15625,False
8903,15671973,Chukwuemeka,467,Spain,Male,39,5,0.0,2,True,True,7415.9599609375,False
7480,15671987,Meagher,567,Spain,Male,35,8,153137.734375,1,True,False,88659.0703125,False
844,15672012,Jen,773,Spain,Female,41,5,0.0,1,True,False,28266.900390625,True
6129,15672016,Sabbatini,819,France,Male,35,1,0.0,2,False,True,3385.0400390625,False
9387,15672027,McIntyre,717,Germany,Female,33,10,102185.421875,2,True,False,23231.9296875,False
5804,15672053,Mistry,526,Spain,Male,38,2,0.0,2,False,False,58010.98046875,False
765,15672056,Kenenna,710,Germany,Male,43,2,140080.3125,3,True,True,157908.1875,True
9117,15672082,Schatz,562,France,Male,62,3,0.0,2,True,False,105986.0078125,False
3003,15672091,Ulyanov,786,Germany,Female,32,2,104336.4296875,2,False,False,59559.80859375,False
2686,15672115,Lettiere,679,France,Male,60,6,0.0,2,True,True,77331.7734375,False
1741,15672132,Butusov,695,France,Female,42,7,121453.6328125,1,False,False,46374.640625,False
2565,15672144,Mao,667,France,Female,38,6,144432.046875,1,True,True,73963.171875,True
443,15672145,Swift,534,France,Female,34,7,121551.578125,2,True,True,70179.0,False
4548,15672152,Grant,850,Germany,Male,37,9,122506.3828125,1,False,True,199693.84375,True
6249,15672185,Liu,590,France,Male,47,3,0.0,2,True,False,171774.5,False
9214,15672216,Uvarov,584,France,Female,40,4,82441.75,1,False,False,80852.109375,False
9958,15672237,Oluchi,633,France,Male,25,1,0.0,1,True,False,100598.9765625,False
3321,15672242,Aksenov,712,France,Male,24,2,0.0,1,False,True,121232.5078125,False
3916,15672246,Jefferies,686,Germany,Male,43,2,134896.03125,1,True,True,97847.046875,False
5161,15672299,Yeh,510,France,Male,44,6,0.0,2,True,True,175518.3125,False
3287,15672330,Lear,678,France,Female,31,1,0.0,2,False,True,130446.6484375,False
7670,15672357,Sochima,631,Spain,Male,38,7,0.0,2,True,False,181605.84375,False
2396,15672374,Pai,672,France,Male,52,8,170008.84375,1,False,False,56407.421875,True
5075,15672397,Smith,598,France,Male,38,0,125487.890625,1,False,False,158111.703125,False
7030,15672432,Giles,594,France,Female,53,4,0.0,1,True,False,5408.740234375,True
5378,15672437,Buccho,642,France,Male,72,1,160541.0,2,True,True,142223.9375,False
8627,15672447,Bailey,657,Germany,Male,40,7,99165.84375,1,False,True,119333.953125,True
9398,15672467,Coles,766,France,Female,52,7,92510.8984375,2,False,True,66193.609375,False
8618,15672481,Ulyanov,641,France,Male,37,6,0.0,2,True,False,45309.23828125,False
7806,15672499,Iadanza,635,France,Male,34,3,134692.40625,2,True,True,83773.0234375,False
2400,15672516,Wall,541,Germany,Male,51,7,90373.28125,2,True,False,179861.796875,False
9488,15672574,Uspenskaya,850,Spain,Female,32,5,0.0,1,True,True,3830.590087890625,False
4644,15672594,Stevenson,597,France,Female,60,0,131778.078125,1,False,False,10703.5302734375,True
2204,15672598,Walker,613,Spain,Male,30,9,111927.453125,1,True,True,175795.875,False
2483,15672610,Somadina,567,Spain,Male,40,4,118628.796875,1,False,False,91973.6328125,False
7289,15672637,Voronkov,571,France,Female,30,4,85755.859375,1,True,False,145115.953125,False
4084,15672640,Kambinachi,850,Spain,Female,45,4,114347.8515625,2,True,True,109089.0390625,False
726,15672692,Yin,787,France,Female,42,10,145988.65625,2,True,True,79510.3671875,False
1122,15672704,Jackson,809,France,Female,24,4,0.0,2,True,False,193518.765625,False
9982,15672754,Burbidge,498,Germany,Male,42,3,152039.703125,1,True,True,53445.171875,True
1386,15672756,Mills,716,France,Female,35,8,112808.1796875,1,False,True,17848.30078125,False
5948,15672798,O'Brien,656,France,Female,45,7,145933.265625,1,True,True,199392.140625,False
3161,15672821,Owen,591,France,Male,28,5,0.0,2,True,True,48606.921875,False
6261,15672826,Chen,666,France,Female,32,10,112536.5703125,2,True,True,34350.5390625,False
4569,15672875,Piccio,584,Germany,Male,32,8,40172.91015625,1,True,True,137439.34375,False
7082,15672894,McCawley,625,France,Female,36,8,129944.390625,2,False,False,198914.796875,False
8239,15672905,Sani,679,Spain,Female,40,7,0.0,2,True,True,163757.296875,False
7384,15672912,Loggia,737,Spain,Female,39,7,130051.65625,2,False,False,55356.390625,True
8595,15672930,Palerma,722,Spain,Male,37,9,0.0,2,True,False,31921.94921875,False
2092,15672945,Parkes,661,France,Female,37,5,136425.1875,1,True,False,81102.8125,False
5699,15672966,Cross,682,Spain,Female,64,9,0.0,2,True,True,103318.4375,False
3569,15672970,Chigolum,714,Spain,Male,20,3,0.0,2,False,True,150465.9375,False
8469,15672983,Fernando,678,Spain,Female,27,5,87099.8515625,2,True,False,149550.953125,False
9921,15673020,Smith,678,France,Female,49,3,204510.9375,1,False,True,738.8800048828125,True
1100,15673055,Sung,494,Spain,Male,38,7,0.0,2,True,True,6203.66015625,False
6581,15673074,Obidimkpa,527,Germany,Female,30,6,126663.5078125,1,True,True,162267.90625,False
8332,15673084,Galkin,645,Spain,Male,38,1,68079.796875,1,False,True,166264.890625,False
9521,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.703125,2,True,False,126172.109375,False
5027,15673223,Hou,626,France,Male,44,10,0.0,2,False,False,164287.859375,False
7637,15673238,McCarthy,517,Germany,Female,59,8,154110.984375,2,True,False,101240.078125,True
6243,15673333,Wilson,698,Germany,Male,52,8,96781.390625,1,True,True,153373.703125,False
1780,15673342,K'ung,703,France,Male,36,2,0.0,2,True,False,108790.953125,False
3078,15673367,Humffray,587,Germany,Male,33,6,132603.359375,1,True,False,55775.71875,False
4549,15673372,Stevenson,635,France,Female,58,1,0.0,1,True,True,58907.078125,True
6029,15673439,Sun,646,Spain,Female,50,5,142644.640625,2,True,True,142208.5,True
262,15673481,Morton,726,Spain,Female,48,6,99906.1875,1,True,False,64323.23828125,False
2577,15673529,Lombardo,645,Spain,Male,36,4,59893.8515625,2,True,False,43999.640625,False
3195,15673539,Napolitani,690,France,Female,26,3,118097.8671875,1,True,False,61257.828125,False
727,15673570,Olsen,580,France,Male,37,9,0.0,2,False,True,77108.65625,False
2096,15673578,Page,611,Germany,Female,40,7,128486.90625,2,True,False,10109.4697265625,False
4163,15673584,Bell,652,France,Female,74,5,0.0,2,True,True,937.1500244140625,False
7725,15673591,Oluchukwu,842,France,Male,44,3,141252.1875,4,False,True,128521.15625,True
6321,15673599,Williamson,618,Spain,Male,32,5,133476.09375,1,False,True,154843.40625,False
2960,15673619,Bazhenov,530,France,Male,25,9,162560.3125,1,True,False,64129.03125,False
264,15673693,Reppert,682,France,Female,26,0,110654.0234375,1,False,True,111879.2109375,False
7395,15673747,Ayers,519,France,Female,22,8,0.0,1,False,True,167553.0625,False
6590,15673790,Taylor,498,Germany,Male,45,7,109200.7421875,2,False,True,165990.4375,False
8622,15673820,Woodward,568,France,Male,33,7,0.0,2,True,False,143450.609375,False
6172,15673837,Ko,617,Spain,Male,61,3,113858.953125,1,True,True,38129.21875,False
6891,15673877,Murray,490,France,Male,39,1,0.0,3,True,False,171060.015625,True
7452,15673907,Alexander,659,France,Male,20,8,0.0,2,False,False,112572.0234375,False
1546,15673908,Chinweike,602,Germany,Female,42,6,158414.84375,1,True,True,131886.453125,False
8823,15673929,Chin,543,France,Male,64,4,0.0,2,True,True,148305.8125,False
8749,15673971,Houghton,655,Germany,Female,44,6,146498.765625,1,True,False,64853.51171875,True
4267,15673984,Daniels,536,France,Female,35,8,0.0,1,True,False,171840.234375,True
